DATA:,NODE #95,
,,
FROM:,01-05-2019 05:52,
TO:,04-09-2019 05:52,
,,
SENSOR:,Soil moisture,%
VALUE, TIMESTAMP,
31,26-05-2019 03:16,
30,26-05-2019 06:15,
30,26-05-2019 06:16,
30,26-05-2019 06:22,
30,26-05-2019 09:13,
30,26-05-2019 09:15,
30,26-05-2019 09:20,
31,26-05-2019 12:11,
32,26-05-2019 15:10,
32,26-05-2019 15:12,
33,26-05-2019 18:09,
33,26-05-2019 21:07,
32,27-05-2019 00:06,
32,27-05-2019 03:04,
31,27-05-2019 06:03,
30,27-05-2019 09:02,
31,27-05-2019 12:00,
35,27-05-2019 14:59,
35,27-05-2019 15:01,
34,27-05-2019 17:58,
34,27-05-2019 20:56,
34,27-05-2019 20:58,
34,27-05-2019 21:04,
33,27-05-2019 23:55,
33,27-05-2019 23:57,
33,28-05-2019 00:02,
33,28-05-2019 02:53,
32,28-05-2019 05:52,
30,28-05-2019 08:50,
32,28-05-2019 11:49,
32,28-05-2019 11:52,
32,28-05-2019 11:57,
34,28-05-2019 14:48,
34,28-05-2019 17:46,
34,28-05-2019 20:45,
34,28-05-2019 20:47,
33,28-05-2019 23:43,
33,29-05-2019 02:42,
33,29-05-2019 02:44,
33,29-05-2019 02:49,
31,29-05-2019 05:41,
31,29-05-2019 05:43,
31,29-05-2019 05:48,
31,29-05-2019 08:39,
32,29-05-2019 11:38,
32,29-05-2019 11:45,
35,29-05-2019 14:36,
35,29-05-2019 17:35,
35,29-05-2019 17:37,
34,29-05-2019 20:34,
34,29-05-2019 23:32,
33,30-05-2019 02:31,
32,30-05-2019 05:29,
32,30-05-2019 05:32,
32,30-05-2019 05:37,
31,30-05-2019 08:28,
31,30-05-2019 08:30,
31,30-05-2019 08:35,
32,30-05-2019 11:27,
32,30-05-2019 11:29,
32,30-05-2019 11:34,
34,30-05-2019 14:25,
37,30-05-2019 17:24,
37,30-05-2019 17:26,
34,30-05-2019 20:22,
34,30-05-2019 23:21,
33,31-05-2019 02:20,
33,31-05-2019 02:22,
33,31-05-2019 02:27,
33,31-05-2019 05:18,
31,31-05-2019 08:17,
32,31-05-2019 11:15,
32,31-05-2019 11:18,
32,31-05-2019 11:23,
35,31-05-2019 14:14,
35,31-05-2019 17:13,
35,31-05-2019 17:15,
35,31-05-2019 17:20,
34,31-05-2019 20:11,
34,31-05-2019 23:10,
34,31-05-2019 23:12,
34,31-05-2019 23:17,
33,01-06-2019 05:07,
32,01-06-2019 08:06,
32,01-06-2019 08:08,
32,01-06-2019 08:14,
32,01-06-2019 11:04,
35,01-06-2019 14:03,
35,01-06-2019 14:05,
35,01-06-2019 14:10,
36,01-06-2019 17:01,
36,01-06-2019 17:04,
36,01-06-2019 17:09,
34,01-06-2019 20:00,
34,01-06-2019 20:02,
34,01-06-2019 22:58,
34,02-06-2019 01:57,
34,02-06-2019 01:59,
34,02-06-2019 04:56,
34,02-06-2019 04:58,
34,02-06-2019 05:03,
32,02-06-2019 07:55,
32,02-06-2019 07:57,
32,02-06-2019 08:03,
32,02-06-2019 08:03,
33,02-06-2019 10:53,
33,02-06-2019 13:52,
33,02-06-2019 13:54,
33,02-06-2019 13:59,
34,02-06-2019 16:50,
34,02-06-2019 16:52,
34,02-06-2019 19:49,
34,02-06-2019 19:51,
34,02-06-2019 19:56,
34,02-06-2019 22:47,
34,03-06-2019 01:46,
34,03-06-2019 01:48,
32,03-06-2019 04:45,
32,03-06-2019 04:47,
32,03-06-2019 07:43,
32,03-06-2019 10:42,
32,03-06-2019 10:44,
32,03-06-2019 10:49,
34,03-06-2019 13:40,
34,03-06-2019 13:43,
34,03-06-2019 13:48,
36,03-06-2019 16:39,
36,03-06-2019 16:41,
34,03-06-2019 19:38,
34,03-06-2019 19:40,
34,03-06-2019 19:45,
34,03-06-2019 22:36,
34,03-06-2019 22:38,
34,04-06-2019 01:35,
34,04-06-2019 01:37,
34,04-06-2019 01:42,
33,04-06-2019 04:33,
33,04-06-2019 04:36,
33,04-06-2019 04:41,
32,04-06-2019 07:32,
32,04-06-2019 07:34,
32,04-06-2019 07:39,
31,04-06-2019 10:31,
31,04-06-2019 10:33,
32,04-06-2019 13:29,
32,04-06-2019 13:31,
32,04-06-2019 13:37,
35,04-06-2019 16:28,
35,04-06-2019 16:30,
35,04-06-2019 16:35,
34,04-06-2019 19:26,
34,04-06-2019 19:28,
34,04-06-2019 22:25,
34,04-06-2019 22:27,
34,04-06-2019 22:32,
34,05-06-2019 01:23,
33,05-06-2019 04:22,
33,05-06-2019 04:24,
33,05-06-2019 04:29,
32,05-06-2019 07:21,
31,05-06-2019 10:21,
31,05-06-2019 10:27,
32,05-06-2019 13:18,
32,05-06-2019 13:20,
32,05-06-2019 13:25,
32,05-06-2019 16:16,
32,05-06-2019 16:19,
33,05-06-2019 19:15,
33,05-06-2019 19:17,
33,05-06-2019 19:22,
34,05-06-2019 22:14,
34,05-06-2019 22:16,
34,05-06-2019 22:21,
33,06-06-2019 01:12,
33,06-06-2019 01:15,
33,06-06-2019 01:20,
33,06-06-2019 04:11,
33,06-06-2019 04:13,
32,06-06-2019 07:09,
31,06-06-2019 10:08,
31,06-06-2019 10:10,
31,06-06-2019 10:15,
33,06-06-2019 13:07,
33,06-06-2019 13:09,
36,06-06-2019 16:05,
36,06-06-2019 16:07,
34,06-06-2019 19:04,
35,06-06-2019 22:02,
34,07-06-2019 01:01,
34,07-06-2019 01:03,
34,07-06-2019 01:09,
33,07-06-2019 04:00,
33,07-06-2019 04:02,
32,07-06-2019 06:58,
32,07-06-2019 09:57,
32,07-06-2019 09:59,
32,07-06-2019 10:04,
33,07-06-2019 12:55,
36,07-06-2019 15:54,
36,07-06-2019 15:56,
36,07-06-2019 16:02,
35,07-06-2019 18:53,
34,07-06-2019 21:51,
34,08-06-2019 00:50,
34,08-06-2019 00:52,
34,08-06-2019 00:57,
33,08-06-2019 03:48,
33,08-06-2019 03:51,
33,08-06-2019 03:56,
32,08-06-2019 06:47,
32,08-06-2019 06:49,
32,08-06-2019 06:54,
32,08-06-2019 09:46,
32,08-06-2019 09:48,
32,08-06-2019 12:44,
32,08-06-2019 12:46,
33,08-06-2019 15:43,
33,08-06-2019 18:41,
33,08-06-2019 18:43,
33,08-06-2019 21:41,
33,08-06-2019 21:43,
33,09-06-2019 00:39,
33,09-06-2019 00:42,
33,09-06-2019 00:47,
32,09-06-2019 03:38,
32,09-06-2019 03:40,
32,09-06-2019 03:45,
32,09-06-2019 06:37,
32,09-06-2019 06:39,
32,09-06-2019 06:44,
32,09-06-2019 09:35,
31,09-06-2019 12:34,
31,09-06-2019 12:36,
33,09-06-2019 15:32,
33,09-06-2019 18:31,
33,09-06-2019 18:33,
33,09-06-2019 18:38,
34,10-06-2019 00:29,
34,10-06-2019 03:27,
32,10-06-2019 06:26,
32,10-06-2019 09:24,
32,10-06-2019 09:27,
32,10-06-2019 09:32,
32,10-06-2019 12:23,
35,10-06-2019 15:22,
34,10-06-2019 18:20,
34,10-06-2019 18:22,
34,10-06-2019 18:27,
34,10-06-2019 21:19,
34,11-06-2019 00:17,
34,11-06-2019 00:20,
34,11-06-2019 00:25,
33,11-06-2019 03:16,
32,11-06-2019 06:15,
32,11-06-2019 06:17,
32,11-06-2019 06:22,
31,11-06-2019 09:13,
32,11-06-2019 12:43,
32,11-06-2019 12:45,
32,11-06-2019 12:50,
33,11-06-2019 15:17,
33,11-06-2019 15:18,
33,11-06-2019 15:23,
34,11-06-2019 18:11,
34,11-06-2019 18:13,
34,11-06-2019 18:18,
33,11-06-2019 21:27,
33,11-06-2019 21:29,
33,12-06-2019 00:06,
33,12-06-2019 00:08,
33,12-06-2019 00:14,
33,12-06-2019 03:05,
33,12-06-2019 03:07,
33,12-06-2019 03:12,
32,12-06-2019 06:34,
32,12-06-2019 06:36,
32,12-06-2019 06:41,
32,12-06-2019 09:20,
32,12-06-2019 09:22,
32,12-06-2019 09:27,
33,12-06-2019 12:55,
33,12-06-2019 12:57,
34,12-06-2019 15:14,
34,12-06-2019 15:16,
34,12-06-2019 19:22,
34,12-06-2019 19:24,
34,12-06-2019 19:29,
34,12-06-2019 20:56,
34,12-06-2019 20:59,
34,12-06-2019 21:04,
32,12-06-2019 23:55,
32,12-06-2019 23:57,
32,13-06-2019 00:02,
32,13-06-2019 02:54,
32,13-06-2019 02:56,
31,13-06-2019 05:52,
31,13-06-2019 05:55,
31,13-06-2019 06:00,
30,13-06-2019 08:51,
30,13-06-2019 08:53,
30,13-06-2019 08:58,
30,13-06-2019 11:49,
30,13-06-2019 11:52,
30,13-06-2019 11:57,
30,13-06-2019 14:48,
30,13-06-2019 14:50,
30,13-06-2019 14:55,
31,13-06-2019 17:47,
31,13-06-2019 17:49,
31,13-06-2019 17:54,
31,13-06-2019 20:45,
31,13-06-2019 20:47,
31,13-06-2019 20:53,
31,13-06-2019 23:44,
31,13-06-2019 23:46,
31,13-06-2019 23:51,
31,14-06-2019 02:42,
30,14-06-2019 05:41,
30,14-06-2019 05:43,
29,14-06-2019 08:39,
30,14-06-2019 11:38,
30,14-06-2019 11:40,
30,14-06-2019 11:45,
31,14-06-2019 14:37,
32,14-06-2019 17:35,
31,14-06-2019 20:34,
31,14-06-2019 20:36,
32,14-06-2019 23:33,
32,14-06-2019 23:35,
32,14-06-2019 23:40,
31,15-06-2019 02:31,
31,15-06-2019 05:30,
31,15-06-2019 05:32,
29,15-06-2019 08:28,
30,15-06-2019 11:27,
30,15-06-2019 11:29,
31,15-06-2019 14:26,
31,15-06-2019 14:28,
31,15-06-2019 17:24,
31,15-06-2019 17:26,
31,15-06-2019 17:31,
31,15-06-2019 20:23,
31,15-06-2019 20:25,
31,15-06-2019 20:30,
31,15-06-2019 23:21,
31,15-06-2019 23:23,
31,15-06-2019 23:29,
30,16-06-2019 02:20,
30,16-06-2019 02:22,
30,16-06-2019 05:18,
29,16-06-2019 08:17,
29,16-06-2019 08:20,
29,16-06-2019 08:24,
29,16-06-2019 11:16,
30,16-06-2019 14:14,
31,16-06-2019 17:13,
31,16-06-2019 17:15,
31,16-06-2019 17:20,
31,16-06-2019 20:12,
31,16-06-2019 20:14,
31,16-06-2019 23:10,
31,16-06-2019 23:13,
31,16-06-2019 23:18,
31,17-06-2019 02:09,
30,17-06-2019 05:07,
29,17-06-2019 08:06,
29,17-06-2019 08:08,
29,17-06-2019 08:13,
30,17-06-2019 11:05,
30,17-06-2019 11:07,
30,17-06-2019 11:12,
31,17-06-2019 14:03,
31,17-06-2019 17:02,
31,17-06-2019 17:04,
31,17-06-2019 17:09,
30,17-06-2019 20:00,
30,17-06-2019 20:02,
30,17-06-2019 22:59,
29,18-06-2019 01:57,
29,18-06-2019 02:00,
29,18-06-2019 02:05,
28,18-06-2019 04:56,
28,18-06-2019 07:55,
28,18-06-2019 07:57,
28,18-06-2019 08:02,
28,18-06-2019 08:02,
26,18-06-2019 10:53,
26,18-06-2019 10:56,
26,18-06-2019 11:01,
28,18-06-2019 13:52,
28,18-06-2019 13:54,
28,18-06-2019 13:59,
28,18-06-2019 16:50,
28,18-06-2019 16:53,
28,18-06-2019 16:58,
28,18-06-2019 19:49,
28,18-06-2019 19:51,
28,18-06-2019 19:56,
27,18-06-2019 22:48,
27,19-06-2019 01:46,
27,19-06-2019 01:48,
27,19-06-2019 01:54,
27,19-06-2019 04:45,
27,19-06-2019 04:47,
27,19-06-2019 07:43,
28,19-06-2019 10:42,
28,19-06-2019 10:44,
28,19-06-2019 13:41,
28,19-06-2019 13:43,
30,19-06-2019 16:39,
30,19-06-2019 16:41,
29,19-06-2019 19:38,
29,19-06-2019 19:40,
29,19-06-2019 19:45,
29,19-06-2019 22:36,
29,19-06-2019 22:39,
29,19-06-2019 22:44,
29,20-06-2019 01:35,
29,20-06-2019 01:37,
28,20-06-2019 04:34,
28,20-06-2019 04:36,
28,20-06-2019 04:41,
28,20-06-2019 07:32,
28,20-06-2019 07:34,
28,20-06-2019 07:39,
32,12-07-2019 10:29,
32,12-07-2019 10:30,
38,12-07-2019 13:29,
36,12-07-2019 16:27,
32,12-07-2019 19:26,
29,12-07-2019 22:25,
27,13-07-2019 01:23,
25,13-07-2019 04:22,
27,13-07-2019 07:20,
31,13-07-2019 10:19,
37,13-07-2019 13:17,
37,13-07-2019 16:16,
32,13-07-2019 19:15,
29,13-07-2019 22:13,
27,14-07-2019 01:12,
25,14-07-2019 04:10,
27,14-07-2019 07:09,
27,14-07-2019 07:11,
33,14-07-2019 10:08,
36,14-07-2019 13:06,
38,14-07-2019 16:05,
32,14-07-2019 19:03,
28,14-07-2019 22:02,
26,15-07-2019 01:01,
26,15-07-2019 03:59,
26,15-07-2019 06:58,
31,15-07-2019 09:56,
34,15-07-2019 12:55,
35,15-07-2019 15:54,
31,15-07-2019 18:52,
29,15-07-2019 21:51,
26,16-07-2019 00:49,
26,16-07-2019 03:48,
26,16-07-2019 06:47,
31,16-07-2019 09:45,
35,16-07-2019 12:44,
37,16-07-2019 15:42,
33,16-07-2019 18:41,
29,16-07-2019 21:40,
27,17-07-2019 00:38,
25,17-07-2019 03:37,
25,17-07-2019 06:35,
30,17-07-2019 09:34,
37,17-07-2019 12:32,
36,17-07-2019 15:31,
32,17-07-2019 18:30,
28,17-07-2019 21:28,
27,18-07-2019 00:27,
26,18-07-2019 03:26,
24,18-07-2019 06:24,
35,18-07-2019 09:23,
36,18-07-2019 12:21,
39,18-07-2019 15:20,
34,18-07-2019 18:18,
28,18-07-2019 21:17,
29,19-07-2019 00:16,
26,19-07-2019 03:14,
25,19-07-2019 06:13,
36,19-07-2019 09:11,
37,19-07-2019 12:10,
40,19-07-2019 15:09,
31,19-07-2019 18:07,
28,19-07-2019 21:06,
27,20-07-2019 00:04,
26,20-07-2019 03:03,
26,20-07-2019 06:02,
35,20-07-2019 09:00,
43,20-07-2019 11:59,
37,20-07-2019 14:57,
33,20-07-2019 17:56,
30,20-07-2019 20:55,
30,20-07-2019 23:53,
26,29-07-2019 19:13,
24,29-07-2019 22:12,
24,30-07-2019 01:10,
23,30-07-2019 04:09,
23,30-07-2019 07:08,
26,30-07-2019 10:06,
30,30-07-2019 13:05,
32,30-07-2019 16:03,
27,30-07-2019 19:02,
25,30-07-2019 22:01,
24,31-07-2019 00:59,
23,31-07-2019 03:58,
24,31-07-2019 06:56,
27,31-07-2019 09:55,
30,31-07-2019 12:53,
29,31-07-2019 15:52,
29,31-07-2019 18:51,
25,31-07-2019 21:49,
25,01-08-2019 00:48,
24,01-08-2019 03:46,
24,01-08-2019 06:45,
24,01-08-2019 09:44,
26,01-08-2019 12:42,
27,01-08-2019 15:41,
25,01-08-2019 18:39,
24,01-08-2019 21:38,
31,02-08-2019 12:31,
33,02-08-2019 15:29,
29,02-08-2019 18:28,
25,02-08-2019 21:27,
24,03-08-2019 00:25,
25,03-08-2019 03:24,
24,03-08-2019 06:22,
30,03-08-2019 09:21,
35,03-08-2019 12:20,
34,03-08-2019 15:18,
27,03-08-2019 18:17,
25,03-08-2019 21:15,
25,04-08-2019 00:14,
25,04-08-2019 03:13,
24,04-08-2019 06:11,
32,04-08-2019 09:10,
35,04-08-2019 12:08,
35,04-08-2019 15:07,
30,04-08-2019 18:06,
26,04-08-2019 21:04,
25,05-08-2019 00:03,
24,05-08-2019 03:01,
24,05-08-2019 06:00,
31,05-08-2019 11:57,
32,05-08-2019 14:56,
31,05-08-2019 17:54,
27,05-08-2019 20:53,
26,05-08-2019 23:52,
25,06-08-2019 02:50,
32,06-08-2019 11:46,
35,06-08-2019 14:44,
31,06-08-2019 17:43,
26,06-08-2019 20:42,
27,06-08-2019 23:40,
25,07-08-2019 02:39,
23,07-08-2019 05:37,
32,07-08-2019 08:36,
30,07-08-2019 11:35,
29,07-08-2019 14:33,
31,07-08-2019 17:32,
26,07-08-2019 20:30,
25,07-08-2019 23:29,
25,08-08-2019 02:28,
24,08-08-2019 05:26,
26,08-08-2019 08:25,
34,08-08-2019 11:23,
31,08-08-2019 14:22,
28,08-08-2019 17:21,
25,08-08-2019 20:19,
25,08-08-2019 23:18,
24,09-08-2019 02:16,
23,09-08-2019 05:15,
24,09-08-2019 08:14,
29,09-08-2019 11:12,
29,09-08-2019 14:11,
25,09-08-2019 17:09,
25,09-08-2019 20:08,
25,09-08-2019 23:07,
24,10-08-2019 02:05,
24,10-08-2019 05:04,
24,10-08-2019 08:02,
27,10-08-2019 11:01,
25,10-08-2019 13:59,
24,10-08-2019 16:58,
23,10-08-2019 19:57,
23,10-08-2019 22:55,
23,11-08-2019 01:54,
23,11-08-2019 04:53,
23,11-08-2019 07:51,
27,11-08-2019 10:50,
32,11-08-2019 13:48,
29,11-08-2019 16:47,
23,11-08-2019 19:46,
23,11-08-2019 22:44,
23,12-08-2019 01:43,
23,12-08-2019 04:41,
23,12-08-2019 04:44,
26,12-08-2019 07:40,
33,12-08-2019 10:39,
32,12-08-2019 13:37,
33,12-08-2019 16:36,
25,12-08-2019 19:34,
24,12-08-2019 22:33,
23,13-08-2019 01:32,
23,13-08-2019 04:30,
22,13-08-2019 07:29,
30,13-08-2019 10:27,
34,13-08-2019 13:26,
34,13-08-2019 16:25,
25,13-08-2019 19:23,
23,13-08-2019 22:22,
23,13-08-2019 22:24,
23,14-08-2019 01:21,
23,14-08-2019 04:19,
24,14-08-2019 07:18,
34,14-08-2019 13:15,
28,14-08-2019 16:13,
25,14-08-2019 19:12,
24,14-08-2019 22:11,
24,15-08-2019 01:09,
24,15-08-2019 04:08,
24,15-08-2019 07:06,
25,15-08-2019 10:05,
25,15-08-2019 13:04,
23,15-08-2019 16:02,
23,15-08-2019 19:01,
23,15-08-2019 21:59,
23,16-08-2019 00:58,
22,16-08-2019 03:57,
22,16-08-2019 06:55,
22,16-08-2019 09:54,
24,16-08-2019 12:52,
25,16-08-2019 15:51,
23,16-08-2019 18:50,
23,16-08-2019 18:52,
23,16-08-2019 21:48,
23,17-08-2019 00:47,
23,17-08-2019 03:45,
23,17-08-2019 06:44,
27,17-08-2019 09:43,
30,17-08-2019 12:41,
33,17-08-2019 15:40,
27,17-08-2019 18:39,
24,17-08-2019 21:37,
24,18-08-2019 00:36,
23,18-08-2019 06:33,
29,18-08-2019 09:32,
30,18-08-2019 12:30,
29,18-08-2019 15:29,
28,18-08-2019 18:27,
25,18-08-2019 21:26,
24,19-08-2019 00:25,
23,19-08-2019 03:23,
23,19-08-2019 06:22,
26,19-08-2019 09:20,
30,19-08-2019 12:19,
31,19-08-2019 15:18,
26,19-08-2019 18:16,
23,20-08-2019 00:13,
22,20-08-2019 03:12,
23,20-08-2019 06:11,
27,20-08-2019 09:09,
36,20-08-2019 12:08,
35,20-08-2019 15:07,
28,20-08-2019 18:05,
24,20-08-2019 21:04,
24,21-08-2019 00:02,
22,21-08-2019 03:01,
23,21-08-2019 05:59,
27,21-08-2019 08:58,
35,21-08-2019 11:57,
34,21-08-2019 14:55,
29,21-08-2019 17:54,
24,21-08-2019 20:53,
23,21-08-2019 23:51,
24,22-08-2019 02:50,
23,22-08-2019 05:48,
29,22-08-2019 08:47,
34,22-08-2019 11:46,
37,22-08-2019 14:44,
29,22-08-2019 17:43,
23,22-08-2019 20:41,
23,22-08-2019 23:40,
21,23-08-2019 02:39,
22,23-08-2019 05:37,
28,23-08-2019 08:36,
38,23-08-2019 11:34,
37,23-08-2019 14:33,
31,23-08-2019 17:32,
24,23-08-2019 20:30,
22,23-08-2019 23:29,
23,24-08-2019 02:27,
22,24-08-2019 05:26,
28,24-08-2019 08:25,
35,24-08-2019 11:23,
36,24-08-2019 14:22,
31,24-08-2019 17:21,
25,24-08-2019 20:20,
23,24-08-2019 23:18,
23,25-08-2019 02:17,
28,25-08-2019 08:14,
38,25-08-2019 11:13,
33,25-08-2019 17:10,
26,25-08-2019 20:08,
25,25-08-2019 23:07,
24,26-08-2019 02:06,
24,26-08-2019 05:04,
26,26-08-2019 08:03,
29,26-08-2019 11:01,
28,26-08-2019 14:00,
28,26-08-2019 16:59,
24,26-08-2019 19:57,
24,26-08-2019 22:56,
24,27-08-2019 01:54,
24,27-08-2019 04:53,
25,27-08-2019 07:52,
32,27-08-2019 10:50,
33,27-08-2019 13:49,
27,27-08-2019 16:47,
24,27-08-2019 19:46,
24,28-08-2019 01:43,
24,28-08-2019 04:42,
23,28-08-2019 07:40,
27,28-08-2019 10:39,
33,28-08-2019 13:38,
31,28-08-2019 16:36,
24,28-08-2019 19:35,
24,28-08-2019 22:34,
24,29-08-2019 01:32,
24,29-08-2019 07:29,
29,29-08-2019 10:28,
35,29-08-2019 13:27,
33,29-08-2019 16:25,
24,29-08-2019 22:22,
24,30-08-2019 01:21,
23,30-08-2019 04:19,
24,30-08-2019 07:18,
35,30-08-2019 10:17,
35,30-08-2019 13:15,
33,30-08-2019 16:14,
27,30-08-2019 19:13,
25,30-08-2019 22:11,
25,31-08-2019 01:10,
25,31-08-2019 04:08,
25,31-08-2019 07:07,
32,31-08-2019 10:06,
38,31-08-2019 13:07,
23,31-08-2019 16:03,
23,31-08-2019 19:01,
22,31-08-2019 22:00,
23,01-09-2019 00:59,
23,01-09-2019 03:57,
23,01-09-2019 06:56,
23,01-09-2019 06:58,
39,01-09-2019 09:55,
42,01-09-2019 12:53,
25,01-09-2019 18:51,
23,02-09-2019 00:48,
22,02-09-2019 03:47,
23,02-09-2019 06:45,
39,02-09-2019 12:42,
37,02-09-2019 15:41,
24,03-09-2019 07:10,
,,
SENSOR:,Battery Level,Volts
VALUE, TIMESTAMP,
3.9,01-05-2019 07:56,
3.9,01-05-2019 07:58,
3.9,01-05-2019 08:03,
3.9,01-05-2019 10:54,
3.9,01-05-2019 13:53,
3.9,01-05-2019 16:51,
3.9,01-05-2019 19:50,
3.9,01-05-2019 22:49,
3.9,02-05-2019 01:47,
3.9,02-05-2019 01:49,
3.9,02-05-2019 04:46,
3.9,02-05-2019 07:44,
3.9,02-05-2019 07:47,
3.9,02-05-2019 10:43,
3.9,02-05-2019 13:42,
3.9,02-05-2019 13:44,
3.9,02-05-2019 13:49,
3.9,02-05-2019 16:40,
3.9,02-05-2019 16:43,
3.9,02-05-2019 16:48,
3.9,02-05-2019 19:39,
3.9,02-05-2019 22:37,
3.9,03-05-2019 04:35,
3.9,03-05-2019 07:33,
3.9,03-05-2019 10:32,
3.9,03-05-2019 13:30,
3.9,03-05-2019 16:29,
3.9,03-05-2019 19:28,
3.9,03-05-2019 22:26,
3.9,04-05-2019 01:25,
3.9,04-05-2019 01:27,
3.9,04-05-2019 04:23,
3.9,04-05-2019 07:22,
3.9,04-05-2019 10:21,
3.9,04-05-2019 10:23,
3.9,04-05-2019 10:28,
3.9,04-05-2019 13:19,
3.9,04-05-2019 16:18,
3.9,04-05-2019 16:20,
3.9,04-05-2019 16:25,
3.9,04-05-2019 19:17,
3.9,04-05-2019 19:19,
3.9,04-05-2019 22:15,
3.9,04-05-2019 22:17,
3.9,04-05-2019 22:22,
3.9,05-05-2019 01:14,
3.9,05-05-2019 01:16,
3.9,05-05-2019 01:21,
3.9,05-05-2019 04:12,
3.9,05-05-2019 07:11,
3.9,05-05-2019 07:13,
3.9,05-05-2019 07:18,
3.9,05-05-2019 10:09,
3.9,05-05-2019 10:12,
3.9,05-05-2019 10:17,
3.9,05-05-2019 13:08,
3.9,05-05-2019 16:07,
3.9,05-05-2019 16:09,
3.9,05-05-2019 16:14,
3.9,05-05-2019 19:05,
3.9,05-05-2019 19:07,
3.9,05-05-2019 22:04,
3.9,06-05-2019 01:02,
3.9,06-05-2019 04:01,
3.9,06-05-2019 06:59,
3.9,06-05-2019 09:58,
3.9,06-05-2019 10:00,
3.9,06-05-2019 10:06,
3.9,06-05-2019 12:57,
3.9,06-05-2019 15:55,
3.9,06-05-2019 18:54,
3.9,06-05-2019 18:56,
3.9,06-05-2019 19:01,
3.9,06-05-2019 21:52,
3.9,07-05-2019 00:51,
3.9,07-05-2019 03:50,
3.9,07-05-2019 03:52,
3.9,07-05-2019 03:57,
3.9,07-05-2019 06:48,
3.9,07-05-2019 06:50,
3.9,07-05-2019 09:47,
3.9,07-05-2019 12:45,
3.9,07-05-2019 15:44,
3.9,07-05-2019 18:43,
3.9,07-05-2019 18:45,
3.9,07-05-2019 18:50,
3.9,07-05-2019 21:41,
3.9,08-05-2019 00:40,
3.9,08-05-2019 00:42,
3.9,08-05-2019 03:39,
3.9,08-05-2019 03:41,
3.9,08-05-2019 03:46,
3.9,08-05-2019 06:37,
3.9,08-05-2019 09:36,
3.9,08-05-2019 12:34,
3.9,08-05-2019 15:33,
3.9,08-05-2019 15:35,
3.9,08-05-2019 15:40,
3.9,08-05-2019 18:31,
3.9,08-05-2019 18:34,
3.9,08-05-2019 18:39,
3.9,08-05-2019 21:30,
3.9,09-05-2019 00:28,
3.9,09-05-2019 03:27,
3.9,09-05-2019 03:29,
3.9,09-05-2019 06:26,
3.9,09-05-2019 09:24,
3.9,09-05-2019 09:26,
3.9,09-05-2019 12:23,
3.9,09-05-2019 12:25,
3.9,09-05-2019 12:30,
3.9,09-05-2019 15:22,
3.9,09-05-2019 15:24,
3.9,09-05-2019 15:29,
3.9,09-05-2019 18:38,
3.9,09-05-2019 18:41,
3.9,09-05-2019 21:19,
3.9,09-05-2019 21:21,
3.9,10-05-2019 00:17,
3.9,10-05-2019 03:16,
3.9,10-05-2019 03:18,
3.9,10-05-2019 03:23,
3.9,10-05-2019 06:14,
3.9,10-05-2019 09:13,
3.9,10-05-2019 12:12,
3.9,10-05-2019 12:14,
3.9,10-05-2019 15:11,
3.9,10-05-2019 15:12,
3.9,10-05-2019 15:18,
3.9,10-05-2019 18:09,
3.9,10-05-2019 21:07,
3.9,11-05-2019 00:06,
3.9,11-05-2019 03:05,
3.9,11-05-2019 03:07,
3.9,11-05-2019 06:03,
3.9,11-05-2019 09:02,
3.9,11-05-2019 12:01,
3.9,11-05-2019 12:03,
3.9,11-05-2019 14:59,
3.9,11-05-2019 15:01,
3.9,11-05-2019 17:58,
3.9,11-05-2019 20:56,
3.9,11-05-2019 23:55,
3.9,11-05-2019 23:57,
3.9,12-05-2019 00:02,
3.9,12-05-2019 02:53,
3.9,12-05-2019 05:53,
3.9,12-05-2019 05:54,
3.9,12-05-2019 06:01,
3.9,12-05-2019 08:51,
3.9,12-05-2019 11:49,
3.9,12-05-2019 14:48,
3.9,12-05-2019 17:46,
3.9,12-05-2019 20:45,
3.9,12-05-2019 20:47,
3.9,12-05-2019 23:44,
3.9,13-05-2019 02:42,
3.9,13-05-2019 05:41,
3.9,13-05-2019 05:43,
3.9,13-05-2019 08:39,
3.9,13-05-2019 11:38,
3.9,13-05-2019 14:37,
3.9,13-05-2019 14:39,
3.9,13-05-2019 17:35,
3.9,13-05-2019 17:37,
3.9,13-05-2019 17:43,
3.9,13-05-2019 20:34,
3.9,13-05-2019 20:36,
3.9,13-05-2019 23:32,
3.9,13-05-2019 23:35,
3.9,13-05-2019 23:40,
3.9,14-05-2019 02:31,
3.9,14-05-2019 02:33,
3.9,14-05-2019 05:30,
3.9,14-05-2019 08:28,
3.9,14-05-2019 11:27,
3.9,14-05-2019 11:29,
3.9,14-05-2019 14:25,
3.9,14-05-2019 17:24,
3.9,14-05-2019 17:26,
3.9,14-05-2019 20:23,
3.9,14-05-2019 20:25,
3.9,14-05-2019 20:30,
3.9,14-05-2019 23:21,
3.9,15-05-2019 02:20,
3.9,15-05-2019 02:22,
3.9,15-05-2019 05:18,
3.9,15-05-2019 08:17,
3.9,15-05-2019 11:29,
3.9,15-05-2019 11:34,
3.9,15-05-2019 14:14,
3.9,15-05-2019 14:16,
3.9,15-05-2019 14:21,
3.9,15-05-2019 17:13,
3.9,15-05-2019 17:15,
3.9,15-05-2019 17:20,
3.9,15-05-2019 20:11,
